Malicious,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed ???ś1000 cash or ???ś5000 prize!,0,1,0,0,0,149,2,0,1,24,5
Promotional,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,0,0,0,0,0,150,3,1,3,22,1
Promotional,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,0,2,1,4,0,158,3,0,1,29,1
Indecent,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,0,1,0,2,0,156,0,1,2,25,1
Indecent,"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p",0,0,0,1,0,101,1,1,0,19,1
Indecent,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",0,0,0,4,0,104,7,0,4,23,1
Update,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,0,0,0,1,0,135,4,0,1,25,1
Malicious,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN ???ś100 Cash WKENT/150P16+,0,5,0,5,0,153,16,0,0,31,5
Indecent,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,0,1,1,2,0,143,4,0,1,26,1
Indecent,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,0,0,0,2,0,134,7,1,1,25,1
Malicious,URGENT! We are trying to contact U. Todays draw shows that you have won a ???ś800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only,0,0,0,2,0,157,4,1,1,27,5
Indecent,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,0,0,0,3,0,90,2,0,1,18,1
Malicious,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p???ś3.99,0,0,0,2,0,153,2,1,1,25,5
Malicious,WIN URGENT! Your mobile number has been awarded with a ???ś2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm,0,0,0,0,0,146,3,1,1,24,5
Malicious,Dear Subscriber ur draw 4 ???ś100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,0,0,0,5,0,142,1,0,0,26,5
Malicious,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,0,2,1,1,0,159,1,0,1,25,1
Malicious,"449050000301 You have won a ???ś2,000 price! To claim, call 09050000301.",0,0,0,0,0,70,0,1,1,11,5
Indecent,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",0,1,0,3,0,156,3,0,1,27,1
Promotional,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,0,0,0,2,0,153,1,1,0,29,1
Promotional,For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p,0,0,1,4,0,156,2,0,2,30,1
Malicious,Ur HMV Quiz cash-balance is currently ???ś500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,0,4,0,3,0,105,2,0,0,19,5
Malicious,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,0,0,1,0,0,120,1,1,0,19,1
Indecent,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,0,5,0,2,0,158,3,0,1,28,1
Update,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",0,0,0,1,0,115,1,1,1,18,1
Indecent,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(???ś1.50p. m),0,0,0,11,0,140,1,0,1,30,5
Promotional,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,0,0,0,3,0,155,2,1,1,28,1
Malicious,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",0,1,1,6,0,159,4,0,3,32,1
Indecent,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 ???ś3/wk 087016248,0,1,1,4,0,155,2,0,2,30,5
Update,You have 1 new voicemail. Please call 08719181503,0,0,0,0,0,49,0,1,0,8,1
Malicious,WIN a year supply of CDs 4 a store of ur choice worth ???ś500 & enter our ???ś100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,0,1,0,4,0,147,2,0,2,26,5
Promotional,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",0,1,0,4,0,148,3,0,1,29,1
Update,You have 1 new voicemail. Please call 08719181513.,0,0,0,0,0,50,0,1,0,8,1
Promotional,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,0,1,0,5,0,143,3,0,2,31,1
Malicious,You are a winner U have been specially selected 2 receive ???ś1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,0,1,0,5,0,146,1,0,0,27,5
Malicious,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,0,0,1,1,0,159,5,0,0,23,1
Malicious,FREE entry into our ???ś250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.,0,0,1,2,0,123,4,1,1,21,5
Malicious,Please CALL 08712402779 immediately as there is an urgent message waiting for you,0,0,0,0,0,81,1,1,0,13,1
Indecent,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)",0,2,0,0,0,120,0,2,0,20,1
Indecent,Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx Calls???ś1/minmoremobsEMSPOBox45PO139WA,0,1,0,9,0,147,6,1,0,27,5
Update,network operator. The service is free. For T & C's visit 80488.biz,0,0,1,2,0,66,1,0,1,12,1
Promotional,Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186,0,3,0,1,0,162,0,1,2,23,1
Promotional,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",0,0,1,3,0,155,1,0,0,28,1
Promotional,"Win the newest ?›????Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",0,1,0,1,0,140,1,0,1,26,6
Update,Ur balance is now ???ś500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,0,0,0,5,0,126,1,0,1,26,5
Indecent,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 ???ś3/wk",0,1,1,5,0,155,2,0,2,26,5
Indecent,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",0,0,0,5,1,101,7,1,0,19,1
Indecent,"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324",0,1,0,4,1,151,0,2,0,27,1
Malicious,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY ???ś1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION",0,2,1,2,0,154,5,0,3,22,5
Promotional,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,0,2,0,1,0,159,0,1,2,24,1
Promotional,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,0,1,0,5,0,143,3,0,2,31,1
Malicious,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU",0,2,0,1,0,163,25,0,1,26,1
Indecent,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs,0,5,0,5,0,143,3,0,1,22,1
Malicious,Congratulations ur awarded either ???ś500 of CD gift vouchers & Free entry 2 our ???ś100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16,0,0,1,5,0,152,2,0,1,25,5
Promotional,For sale - arsenal dartboard. Good condition but no doubles or trebles!,0,1,0,1,0,71,0,0,1,12,1
Malicious,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or ???ś250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,0,0,1,5,0,141,3,1,1,26,5
Malicious,As a registered optin subscriber ur draw 4 ???ś100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,0,0,0,5,0,142,1,0,0,28,5
Indecent,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,0,0,0,3,0,159,3,1,1,29,1
Indecent,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Calls???ś1/minmoremobsEMSPOBox45PO139WA,0,1,0,8,0,154,5,1,1,26,5
Promotional,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,0,0,0,3,0,81,0,0,0,14,1
Malicious,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a ???ś2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",0,2,0,2,0,153,3,2,4,25,5
Malicious,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a ???ś500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",0,4,0,3,0,159,5,1,2,25,5
Indecent,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls???ś1/minMobsmoreLKPOBOX177HP51FL,0,1,0,8,0,161,4,1,1,28,5
Malicious,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz",0,0,1,3,0,130,2,0,1,22,1
Promotional,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",0,1,0,6,0,154,4,0,0,28,1
Indecent,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",0,0,0,5,0,122,7,1,0,24,1
Update,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,0,0,0,0,0,121,2,0,0,24,1
Promotional,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.,0,0,0,0,0,157,0,0,0,28,1
Malicious,"URGENT! Your Mobile No was awarded a ???ś2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate",0,4,0,2,0,159,4,0,3,27,5
Malicious,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,0,4,0,0,0,150,1,0,0,28,1
Promotional,"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow",0,1,1,0,0,156,1,0,0,26,1
Malicious,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL,0,7,0,3,0,145,2,1,0,22,1
Malicious,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,0,4,0,3,0,149,7,0,4,28,1
Update,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04,0,3,0,1,0,136,4,1,1,20,1
Malicious,As a Registered Subscriber yr draw 4 a ???ś100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062,0,0,0,5,0,146,0,0,0,29,5
Malicious,URGENT! Your Mobile number has been awarded with a ???ś2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,0,0,0,0,0,144,2,1,1,23,5
Promotional,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,0,2,1,0,0,153,0,1,3,20,1
Indecent,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,0,3,0,3,0,132,2,1,0,24,1
Malicious,500 free text msgs. Just text ok to 80488 and we'll credit your account,0,0,0,4,0,71,0,0,0,14,1
Malicious,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth ???ś350! To Claim, Call London 02072069400. Bx 526, SW73SS",0,1,0,0,0,147,3,1,2,27,5
Promotional,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",0,0,1,3,0,161,9,0,0,23,1
Promotional,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their ""suppliers"", just as a shop has to give a guarantee on what they sell. B. G.",0,0,0,2,0,155,4,0,1,29,1
Indecent,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,0,0,0,6,0,160,1,1,1,31,1
Malicious,"For ur chance to win a ???ś250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk",0,1,1,3,0,123,2,1,1,19,5
Malicious,RGENT! This is the 2nd attempt to contact U!U have WON ???ś1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max???ś7. 50,0,0,0,1,0,148,4,1,3,22,5
Indecent,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls???ś1/minMobsmoreLKPOBOX177HP51FL,0,1,0,4,0,160,0,1,0,25,5
Malicious,URGENT! We are trying to contact U. Todays draw shows that you have won a ???ś800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,0,0,0,2,0,158,4,1,1,28,5
Update,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,0,0,1,1,0,73,1,0,0,13,1
Malicious,todays vodafone numbers ending with 0089(my last four digits) are selected to received a ???ś350 award. If your number matches please call 09063442151 to claim your ???ś350 award,0,0,0,1,0,174,0,1,0,28,5
Promotional,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,0,6,0,1,0,114,1,1,0,16,1
Malicious,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. ???ś1.50 SP:Tyrone,0,0,0,4,0,126,2,0,1,25,5
Update,"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.",0,0,0,0,0,148,0,0,0,27,1
Indecent,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,0,1,0,2,0,145,4,1,1,23,1
Promotional,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.,0,1,0,6,0,138,8,0,3,25,1
Malicious,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive ???ś5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",0,2,0,2,3,224,1,1,0,34,5
Malicious,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of???ś2000 CASH 18+only. To opt out txt X to 07786200117,0,1,0,5,0,159,5,2,1,27,5
Indecent,Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15,0,0,0,0,0,155,0,1,1,24,1
Promotional,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY ???ś10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,0,0,0,1,0,143,4,1,4,22,5
Malicious,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,0,4,0,1,0,162,3,0,0,30,1
Malicious,Call FREEPHONE 0800 542 0578 now!,0,0,0,0,0,33,1,0,1,6,1
Promotional,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,0,2,1,3,0,154,1,0,0,28,1
Promotional,"Loan for any purpose ???ś500 - ???ś75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",0,2,0,2,0,164,0,0,0,28,5
Malicious,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary,0,1,0,4,0,154,7,1,2,27,1
Malicious,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",0,1,1,3,0,132,2,0,2,25,1
Malicious,Todays Voda numbers ending 1225 are selected to receive a ???ś50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,0,0,0,3,0,155,0,1,0,26,5
Indecent,"Hottest pics straight to your phone!! See me getting Wet and Wanting, just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX",0,0,0,4,0,151,1,0,3,28,1
Promotional,"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx",0,0,0,3,0,161,2,1,0,30,1
Malicious,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV",0,5,0,0,0,158,4,1,1,22,1
Malicious,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate",0,2,0,4,0,153,2,1,1,30,1
Malicious,You have WON a guaranteed ???ś1000 cash or a ???ś2000 prize.To claim yr prize call our customer service representative on,0,0,0,1,0,117,1,0,0,20,5
Indecent,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!,0,0,0,3,0,84,1,0,1,19,1
Malicious,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,0,1,1,3,0,155,5,0,1,25,1
Indecent,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,0,3,0,3,0,132,2,1,0,24,1
Indecent,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,0,5,0,4,0,154,3,0,1,22,1
Malicious,Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or ???ś5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm,0,1,0,1,0,153,3,1,2,23,5
Indecent,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+,0,2,0,5,0,163,24,1,1,28,1
Indecent,"FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)",0,2,0,7,0,156,3,0,1,33,1
Malicious,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,0,1,0,4,0,143,1,1,1,30,1
Indecent,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,0,0,1,7,0,158,3,1,0,30,1
Malicious,Call from 08702490080 - tells u 2 call 09066358152 to claim ???ś5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,0,1,0,5,0,145,1,2,3,27,5
Malicious,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or ???ś250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.,0,0,1,4,0,142,3,1,1,26,5
Indecent,More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. A???ś1.50 minAPN LS278BB,0,0,0,0,0,160,2,1,0,27,5
Malicious,"WELL DONE! Your 4* Costa Del Sol Holiday or ???ś5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost???ś1.50/pm, Max10mins",0,2,0,3,0,162,3,1,1,23,5
Indecent,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18,0,1,0,2,0,156,0,1,2,25,1
Update,it to 80488. Your 500 free text messages are valid until 31 December 2005.,0,0,0,1,0,74,0,0,0,14,1
Malicious,You have won a guaranteed ???ś200 award or even ???ś1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP,0,1,0,3,0,133,2,1,0,25,5
Malicious,Reply to win ???ś100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service,0,0,0,1,0,104,2,0,1,21,5
Malicious,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm,0,1,0,2,0,153,3,1,3,24,1
Promotional,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,0,0,1,1,0,129,0,0,0,18,1
Malicious,TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...,0,1,0,4,1,143,1,0,2,28,1
Malicious,Great News! Call FREEFONE 08006344447 to claim your guaranteed ???ś1000 CASH or ???ś2000 gift. Speak to a live operator NOW!,0,0,0,1,0,120,3,1,2,20,5
Malicious,"U can WIN ???ś100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription",0,0,1,3,0,158,4,0,0,22,5
Promotional,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,0,0,0,1,0,155,1,1,2,26,1
Promotional,"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!",0,3,0,4,0,152,3,1,2,26,1
Malicious,"URGENT! Your mobile No *********** WON a ???ś2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm",0,13,0,2,0,159,5,1,4,26,5
Promotional,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",0,0,1,3,0,161,9,0,0,23,1
Indecent,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.,0,0,0,2,0,149,7,0,1,30,1
Promotional,"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop",0,2,1,6,0,161,5,0,2,28,1
Update,85233 FREE>Ringtone!Reply REAL,0,0,0,0,0,30,1,0,1,3,1
Promotional,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX ???ś1.50,0,1,0,9,0,156,7,0,3,28,5
Malicious,"Final Chance! Claim ur ???ś150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. ???ś3.00 Subs 16",0,0,0,4,0,161,4,0,4,27,5
Update,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,0,0,0,1,0,144,1,2,1,20,1
Promotional,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE",0,6,1,5,0,159,7,1,0,23,1
Indecent,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 ???ś3/wk",0,1,1,5,0,155,2,0,2,26,5
Malicious,You are a winner you have been specially selected to receive ???ś1000 cash or a ???ś2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,0,1,0,1,0,159,0,0,0,28,5
Malicious,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",0,0,0,4,0,161,2,0,1,29,1
Malicious,"U can WIN ???ś100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",0,0,1,3,0,160,4,0,0,24,5
Update,#ERROR!,0,0,0,0,0,7,1,0,2,1,0
Update,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528,0,2,1,3,0,137,2,1,0,22,1
